size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
5,"2,9,10,13,15","(2.000,0.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",206.58450007475554,2.0,1.3,3.8000000000000003
5,"2,3,8,12,15","(2.000,0.000);(2.500,0.000);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",206.71346369911055,2.3,0.9,3.5
5,"2,3,9,11,15","(2.000,0.000);(2.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800",206.71346369911055,2.3,0.9,3.5
5,"3,5,9,14,15","(2.500,0.000);(2.000,0.500);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",206.71346369911055,2.3,1.1,3.5
5,"3,6,8,14,15","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",206.71346369911055,2.3,1.1,3.5
5,"3,10,11,12,15","(2.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",207.09540358556174,2.2,1.3,3.1
5,"3,4,5,6,15","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.18800",207.09540358556174,2.2,0.7,3.1
5,"2,4,9,12,14","(2.000,0.000);(1.500,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",208.0063784778817,2.1,1.0,3.2
5,"2,6,7,12,14","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.18800,0.12500,0.12500",208.0063784778817,2.1,1.0,3.2
5,"2,6,9,10,14","(2.000,0.000);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",208.0063784778817,2.1,1.0,3.2
5,"2,4,8,12,15","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",208.00637847788173,2.1,1.0,3.2
5,"2,4,9,11,15","(2.000,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.18800",208.00637847788173,2.1,1.0,3.2
5,"2,5,7,12,15","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.18800",208.00637847788173,2.1,1.0,3.2
5,"2,5,9,10,15","(2.000,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",208.00637847788173,2.1,1.0,3.2
5,"2,6,7,11,15","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.18800,0.25000,0.18800",208.00637847788173,2.1,1.0,3.2
5,"2,6,8,10,15","(2.000,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",208.00637847788173,2.1,1.0,3.2
5,"3,4,8,12,14","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",208.00637847788173,2.1,1.0,3.2
5,"3,4,9,11,14","(2.500,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",208.00637847788173,2.1,1.0,3.2
5,"3,5,7,12,14","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",208.00637847788173,2.1,1.0,3.2
5,"3,5,9,10,14","(2.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",208.00637847788173,2.1,1.0,3.2
5,"3,6,7,11,14","(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.18800,0.25000,0.12500",208.00637847788173,2.1,1.0,3.2
5,"3,6,8,10,14","(2.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",208.00637847788173,2.1,1.0,3.2
5,"1,5,9,12,14","(1.500,0.000);(2.000,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",208.00637847788175,2.1,1.0,3.2
5,"1,6,8,12,14","(1.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",208.00637847788175,2.1,1.0,3.2
5,"1,6,9,11,14","(1.500,0.000);(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",208.00637847788175,2.1,1.0,3.2
5,"2,3,11,12,13","(2.000,0.000);(2.500,0.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.25000,0.12500,0.12500",208.26013772617335,2.1,1.0,4.2
5,"2,5,6,13,15","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.18800",208.26013772617335,2.1,1.0,4.2
5,"3,5,6,13,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",208.26013772617335,2.1,1.0,4.2
5,"5,10,11,13,14","(2.000,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500,0.12500",208.26013772617335,1.8,1.5,1.8
5,"4,5,7,10,12","(1.500,0.500);(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500",208.26013772617338,1.8,1.0,1.8
5,"4,6,7,10,11","(1.500,0.500);(2.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.18800,0.12500,0.25000",208.26013772617338,1.8,1.0,1.8
5,"7,8,10,13,15","(1.500,1.000);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",208.26013772617338,1.8,1.5,1.8
5,"7,9,10,13,14","(1.500,1.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",208.26013772617338,1.8,1.5,1.8
5,"1,2,4,7,9","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000)","0.18800,0.12500,0.12500,0.18800,0.12500",208.2601377261734,1.8,0.5,1.8
5,"2,4,8,9,15","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",208.47839822004687,2.1,0.9,2.9000000000000004
5,"2,5,7,9,15","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.18800",208.47839822004687,2.1,0.9,2.9000000000000004
5,"2,6,7,8,15","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.18800",208.47839822004687,2.1,0.9,2.9000000000000004
5,"3,7,8,12,14","(2.500,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",208.4783982200469,2.1,1.1,2.9
5,"3,7,9,11,14","(2.500,0.000);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",208.4783982200469,2.1,1.1,2.9
5,"3,8,9,10,14","(2.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",208.4783982200469,2.1,1.1,2.9
5,"1,8,9,12,14","(1.500,0.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",208.47839822004696,2.1,1.1,2.9
5,"1,2,6,12,13","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",208.5468187727015,2.0,0.8,4.3
5,"1,3,5,12,13","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500",208.5468187727015,2.0,0.8,4.3
5,"1,3,6,11,13","(1.500,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.500);(1.500,2.000)","0.18800,0.18800,0.18800,0.25000,0.12500",208.5468187727015,2.0,0.8,4.3
5,"2,3,4,12,13","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",208.5468187727015,2.0,0.8,4.3
5,"2,3,6,10,13","(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.500);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.12500",208.5468187727015,2.0,0.8,4.3
5,"1,5,9,10,11","(1.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.25000,0.12500,0.12500,0.25000",209.82509071829614,1.9,0.9,2.4
5,"1,6,8,10,11","(1.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.12500,0.25000",209.82509071829614,1.9,0.9,2.4
5,"3,4,8,10,11","(2.500,0.000);(1.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.12500,0.25000",209.82509071829614,1.9,0.9,2.4
5,"3,5,7,10,11","(2.500,0.000);(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.25000,0.18800,0.12500,0.25000",209.82509071829614,1.9,0.9,2.4
5,"4,5,7,11,15","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.25000,0.18800,0.25000,0.18800",209.82509071829614,1.9,1.1,2.4
5,"4,5,8,10,15","(1.500,0.500);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",209.82509071829614,1.9,1.1,2.4
5,"5,7,11,13,15","(2.000,0.500);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.18800,0.25000,0.12500,0.18800",209.82509071829614,1.9,1.4,2.4
5,"5,7,12,13,14","(2.000,0.500);(1.500,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",209.82509071829614,1.9,1.4,2.4
5,"5,8,10,13,15","(2.000,0.500);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.12500,0.18800",209.82509071829614,1.9,1.4,2.4
5,"5,9,10,13,14","(2.000,0.500);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500,0.12500",209.82509071829614,1.9,1.4,2.4
5,"6,7,11,13,14","(2.500,0.500);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500",209.82509071829614,1.9,1.4,2.4
5,"6,8,10,13,14","(2.500,0.500);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",209.82509071829614,1.9,1.4,2.4
5,"1,5,8,10,12","(1.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500,0.12500",209.82509071829617,1.9,0.9,2.4
5,"1,2,7,8,14","(1.500,0.000);(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",209.83378731886918,1.8,0.8,3.1000000000000005
5,"1,4,6,7,14","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500",209.83378731886918,1.8,0.8,3.1
5,"2,7,10,12,13","(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",209.83378731886918,1.8,1.2,3.1
5,"2,7,8,13,14","(2.000,0.000);(1.500,1.000);(2.000,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",209.83378731886918,1.8,1.2,3.1000000000000005
5,"2,3,6,13,15","(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.18800",209.87824016896502,2.2,0.9,5.0
5,"1,3,9,10,12","(1.500,0.000);(2.500,0.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500,0.12500",210.3745080528879,2.1,0.8,3.5
5,"3,8,11,13,15","(2.500,0.000);(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",210.3745080528879,2.1,1.3,3.5
5,"3,8,12,13,14","(2.500,0.000);(2.000,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",210.3745080528879,2.1,1.3,3.5
5,"3,9,11,13,14","(2.500,0.000);(2.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",210.3745080528879,2.1,1.3,3.5
5,"1,3,4,8,9","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.18800,0.12500,0.12500,0.12500",210.37450805288793,2.0,0.5,2.0
5,"2,3,4,5,11","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000,0.25000",210.37450805288793,2.0,0.5,2.0
5,"2,3,4,7,9","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.18800,0.12500,0.18800,0.12500",210.37450805288793,2.0,0.5,2.0
5,"5,10,11,14,15","(2.000,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.25000,0.12500,0.25000,0.12500,0.18800",210.37450805288793,2.0,1.5,2.0
5,"7,9,10,14,15","(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",210.37450805288793,2.0,1.5,2.0
5,"1,2,6,10,12","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500,0.12500",210.77978002357497,2.0,0.7,3.3000000000000003
5,"1,3,5,10,12","(1.500,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500)","0.18800,0.18800,0.25000,0.12500,0.12500",210.77978002357497,2.0,0.7,3.3000000000000003
5,"1,3,6,10,11","(1.500,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.18800,0.12500,0.25000",210.77978002357497,2.0,0.7,3.3000000000000003
5,"1,9,11,12,13","(1.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",210.77978002357497,2.0,1.2,3.3000000000000003
5,"2,3,4,10,12","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",210.77978002357497,2.0,0.7,3.3000000000000003
5,"3,7,11,12,13","(2.500,0.000);(1.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500",210.77978002357497,2.0,1.2,3.3000000000000003
5,"3,8,10,12,13","(2.500,0.000);(2.000,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",210.77978002357497,2.0,1.2,3.3000000000000003
5,"3,9,10,11,13","(2.500,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",210.77978002357497,2.0,1.2,3.3000000000000003
5,"4,5,12,13,15","(1.500,0.500);(2.000,0.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",210.77978002357497,2.0,1.3,3.3000000000000003
5,"4,5,9,13,15","(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",210.77978002357497,2.0,1.2,3.3000000000000003
5,"4,6,10,14,15","(1.500,0.500);(2.500,0.500);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",210.77978002357497,2.0,1.3,3.3000000000000003
5,"4,6,11,13,15","(1.500,0.500);(2.500,0.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.25000,0.12500,0.18800",210.77978002357497,2.0,1.3,3.3000000000000003
5,"4,6,12,13,14","(1.500,0.500);(2.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",210.77978002357497,2.0,1.3,3.3000000000000003
5,"4,6,8,13,15","(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",210.77978002357497,2.0,1.2,3.3000000000000003
5,"4,6,9,13,14","(1.500,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",210.77978002357497,2.0,1.2,3.3000000000000003
5,"5,6,7,13,15","(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,2.000);(2.500,2.000)","0.25000,0.18800,0.18800,0.12500,0.18800",210.77978002357497,2.0,1.2,3.3000000000000003
5,"1,2,3,7,14","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,1.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500",210.78784014531132,1.9,0.6,3.8999999999999995
5,"2,7,13,14,15","(2.000,0.000);(1.500,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",210.78784014531132,1.9,1.4,3.9
5,"1,3,4,7,10","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.18800,0.12500",210.926220544084,1.7,0.6,2.5
5,"1,7,8,11,13","(1.500,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",210.926220544084,1.7,1.1,2.5
5,"4,6,7,10,13","(1.500,0.500);(2.500,0.500);(1.500,1.000);(1.500,1.500);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.12500",210.926220544084,1.7,1.1,2.5
5,"4,7,10,13,15","(1.500,0.500);(1.500,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",210.926220544084,1.7,1.4,2.5
5,"2,3,5,11,12","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.25000,0.12500",210.98687905020603,2.2,0.7,2.6
5,"2,3,7,9,12","(2.000,0.000);(2.500,0.000);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",210.98687905020603,2.2,0.7,2.6
5,"5,6,11,14,15","(2.000,0.500);(2.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.25000,0.18800,0.25000,0.12500,0.18800",210.98687905020603,2.2,1.3,2.6
5,"6,7,9,14,15","(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",210.98687905020603,2.2,1.3,2.6
5,"1,4,5,11,13","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.25000,0.12500",211.0816915403631,1.7,0.9,3.0000000000000004
5,"1,4,7,9,13","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",211.0816915403631,1.7,0.9,3.0000000000000004
5,"2,4,5,10,13","(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",211.0816915403631,1.7,0.9,3.0000000000000004
5,"1,2,6,8,9","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.12500,0.18800,0.12500,0.12500",211.2038899126034,2.1,0.5,1.7
5,"1,3,5,8,9","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.18800,0.25000,0.12500,0.12500",211.2038899126034,2.1,0.5,1.7
5,"2,3,5,7,9","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.18800,0.25000,0.18800,0.12500",211.2038899126034,2.1,0.5,1.7
5,"2,3,6,7,8","(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.18800,0.18800,0.18800,0.12500",211.2038899126034,2.1,0.5,1.7
5,"7,8,12,14,15","(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",211.2038899126034,2.1,1.5,1.7
5,"7,9,11,14,15","(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",211.2038899126034,2.1,1.5,1.7
5,"1,2,5,7,8","(1.500,0.000);(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000)","0.18800,0.12500,0.25000,0.18800,0.12500",211.41099954088213,1.8,0.5,1.3
5,"1,5,9,11,14","(1.500,0.000);(2.000,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.25000,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,4,8,12,14","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,4,9,11,14","(2.000,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,5,7,11,15","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.25000,0.18800,0.25000,0.18800",211.5773452312011,2.0,1.0,3.0
5,"2,5,7,12,14","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,5,7,8,15","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.18800",211.5773452312011,2.0,0.9,2.7
5,"2,5,9,10,14","(2.000,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,6,7,11,14","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.18800,0.18800,0.25000,0.12500",211.5773452312011,2.0,1.0,3.0
5,"2,6,8,10,14","(2.000,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",211.5773452312011,2.0,1.0,3.0
5,"3,5,7,11,14","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.25000,0.18800,0.25000,0.12500",211.5773452312011,2.0,1.0,3.0
5,"1,5,8,12,14","(1.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",211.57734523120112,2.0,1.0,3.0
5,"1,6,8,11,14","(1.500,0.000);(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",211.57734523120112,2.0,1.0,3.0
5,"1,8,9,11,14","(1.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",211.57734523120112,2.0,1.1,2.7
5,"2,3,5,7,8","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.18800,0.25000,0.18800,0.12500",211.57734523120112,2.0,0.5,1.5
5,"2,4,8,11,15","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.18800",211.57734523120112,2.0,1.0,3.0
5,"2,5,8,10,15","(2.000,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",211.57734523120112,2.0,1.0,3.0
5,"3,4,8,11,14","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",211.57734523120112,2.0,1.0,3.0
5,"3,5,8,10,14","(2.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",211.57734523120112,2.0,1.0,3.0
5,"3,7,8,11,14","(2.500,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",211.57734523120112,2.0,1.1,2.7
5,"7,8,11,14,15","(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",211.57734523120112,2.0,1.5,1.5
5,"5,10,11,13,15","(2.000,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.25000,0.12500,0.18800",211.6771767521488,1.9,1.5,2.2
5,"5,10,12,13,14","(2.000,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500,0.12500",211.6771767521488,1.9,1.5,2.2
5,"1,8,9,10,11","(1.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.12500,0.25000",211.67717675214885,1.9,1.0,2.2
5,"3,7,8,10,11","(2.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.12500,0.25000",211.67717675214885,1.9,1.0,2.2
