size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
7,"2,3,5,6,8,9,13","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.25000,0.18800,0.12500,0.12500,0.12500",166.0592785331559,2.142857142857143,0.7142857142857143,3.7857142857142856
7,"2,3,4,5,6,8,9","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",166.47026289402436,2.142857142857143,0.5,1.8571428571428572
7,"8,9,10,11,12,14,15","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",166.47026289402436,2.142857142857143,1.5,1.8571428571428572
7,"3,5,6,8,9,10,12","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",168.2480377426872,2.2142857142857144,0.8571428571428571,2.7857142857142856
7,"4,6,8,9,11,12,15","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",168.2480377426872,2.2142857142857144,1.1428571428571428,2.7857142857142856
7,"6,8,9,11,12,13,15","(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",168.2480377426872,2.2142857142857144,1.3571428571428572,2.7857142857142856
7,"3,5,6,8,9,12,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",169.24395001582673,2.2142857142857144,0.9285714285714286,3.642857142857143
7,"2,3,5,6,8,9,12","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.25000,0.18800,0.12500,0.12500,0.12500",171.2123893084163,2.2857142857142856,0.6428571428571429,2.2857142857142856
7,"2,3,4,5,6,9,10","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",172.28300893427212,2.0714285714285716,0.5714285714285714,2.9285714285714284
7,"4,9,10,11,12,14,15","(1.500,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",172.28300893427212,2.0714285714285716,1.4285714285714286,2.9285714285714284
7,"5,6,7,8,9,12,13","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.25000,0.18800,0.18800,0.12500,0.12500,0.12500,0.12500",172.28300893427212,2.0714285714285716,1.0714285714285714,2.9285714285714284
7,"2,6,8,9,11,12,15","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",172.34079250059912,2.2857142857142856,1.0714285714285714,3.142857142857143
7,"3,5,6,8,9,12,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",172.34079250059912,2.2857142857142856,0.9285714285714286,3.142857142857143
7,"2,3,4,5,6,8,10","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",172.41053121285765,2.0,0.5714285714285714,2.7142857142857144
7,"4,8,10,11,12,14,15","(1.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",172.41053121285765,2.0,1.4285714285714286,2.7142857142857144
7,"5,6,7,8,9,11,13","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.18800,0.12500,0.12500,0.25000,0.12500",172.41053121285765,2.0,1.0714285714285714,2.7142857142857144
7,"3,4,5,6,8,9,10","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",172.5686761281781,2.0714285714285716,0.7142857142857143,2.642857142857143
7,"4,8,9,10,11,12,15","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.25000,0.12500,0.18800",172.5686761281781,2.0714285714285716,1.2857142857142858,2.642857142857143
7,"6,7,8,9,11,12,13","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",172.5686761281781,2.0714285714285716,1.2142857142857142,2.642857142857143
7,"2,4,5,6,8,9,10","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",172.79690791647516,2.0,0.7142857142857143,2.4285714285714284
7,"4,8,9,10,11,12,14","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.25000,0.12500,0.12500",172.79690791647516,2.0,1.2857142857142858,2.4285714285714284
7,"5,7,8,9,11,12,13","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",172.79690791647516,2.0,1.2142857142857142,2.4285714285714284
7,"3,4,5,6,8,9,12","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",175.6512769065476,2.2142857142857144,0.7142857142857143,2.357142857142857
7,"6,8,9,10,11,12,15","(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.25000,0.12500,0.18800",175.6512769065476,2.2142857142857144,1.2857142857142858,2.357142857142857
7,"3,4,5,6,8,9,13","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",176.57000842345383,2.0714285714285716,0.7857142857142857,3.6428571428571432
7,"2,5,6,8,9,12,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",176.9429544337816,2.142857142857143,0.9285714285714286,3.5714285714285716
7,"3,5,6,8,9,11,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",176.9429544337816,2.142857142857143,0.9285714285714286,3.5714285714285716
7,"2,4,5,6,8,9,13","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",177.21256660509687,2.0,0.7857142857142857,3.428571428571429
7,"2,8,9,10,11,12,15","(2.000,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.25000,0.12500,0.18800",178.20805459210465,2.142857142857143,1.2142857142857142,3.285714285714286
7,"3,4,5,6,8,9,14","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",178.20805459210465,2.142857142857143,0.7857142857142857,3.285714285714286
7,"2,5,6,8,9,10,12","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",178.50755677004454,2.142857142857143,0.8571428571428571,2.7142857142857144
7,"3,5,6,8,9,10,11","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.25000,0.18800,0.12500,0.12500,0.12500,0.25000",178.50755677004454,2.142857142857143,0.8571428571428571,2.7142857142857144
7,"4,5,8,9,11,12,15","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.25000,0.12500,0.18800",178.50755677004454,2.142857142857143,1.1428571428571428,2.7142857142857144
7,"4,6,8,9,11,12,14","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",178.50755677004454,2.142857142857143,1.1428571428571428,2.7142857142857144
7,"5,8,9,11,12,13,15","(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",178.50755677004454,2.142857142857143,1.3571428571428572,2.7142857142857144
7,"6,8,9,11,12,13,14","(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.12500",178.50755677004454,2.142857142857143,1.3571428571428572,2.7142857142857144
7,"1,2,3,4,5,6,10","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500,0.25000,0.18800,0.12500",178.77427440777572,1.9285714285714286,0.42857142857142855,2.9285714285714284
7,"4,10,11,12,13,14,15","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",178.77427440777572,1.9285714285714286,1.5714285714285714,2.9285714285714284
7,"4,5,6,7,8,9,13","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",178.77427440777572,1.9285714285714286,0.9285714285714286,2.9285714285714284
7,"4,6,7,8,9,11,12","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500,0.25000,0.12500",178.8870816639021,2.0714285714285716,1.0,2.2142857142857144
7,"5,6,7,8,9,10,12","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.25000,0.18800,0.18800,0.12500,0.12500,0.12500,0.12500",178.8870816639021,2.0714285714285716,1.0,2.2142857142857144
7,"8,9,10,11,12,13,15","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",178.8870816639021,2.0714285714285716,1.5,2.2142857142857144
7,"2,4,5,6,8,9,14","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",179.03040278162194,2.0714285714285716,0.7857142857142857,3.1428571428571432
7,"2,8,9,10,11,12,14","(2.000,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.25000,0.12500,0.12500",179.03040278162197,2.0714285714285716,1.2142857142857142,3.142857142857143
7,"1,2,3,5,6,9,10","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.18800,0.12500,0.18800,0.25000,0.18800,0.12500,0.12500",179.03724386792288,2.0714285714285716,0.5,3.214285714285714
7,"4,5,6,8,9,12,13","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",179.03724386792288,2.0714285714285716,1.0,3.214285714285714
7,"4,9,11,12,13,14,15","(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",179.03724386792288,2.0714285714285716,1.5,3.214285714285714
7,"1,2,3,5,6,8,10","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.18800,0.12500,0.18800,0.25000,0.18800,0.12500,0.12500",179.74821762585003,2.0,0.5,3.0
7,"4,5,6,8,9,11,13","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",179.74821762585003,2.0,1.0,3.0
7,"4,8,11,12,13,14,15","(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",179.74821762585003,2.0,1.5,3.0
7,"2,5,7,8,9,11,12","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",180.06832741111862,2.0714285714285716,0.9285714285714286,2.4285714285714284
7,"5,6,7,8,9,11,14","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.18800,0.12500,0.12500,0.25000,0.12500",180.06832741111862,2.0714285714285716,1.0714285714285714,2.4285714285714284
7,"2,6,7,8,9,11,12","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500,0.25000,0.12500",180.26279238120316,2.142857142857143,0.9285714285714286,2.5714285714285716
7,"5,6,7,8,9,12,14","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.25000,0.18800,0.18800,0.12500,0.12500,0.12500,0.12500",180.26279238120316,2.142857142857143,1.0714285714285714,2.5714285714285716
7,"2,3,4,5,6,9,13","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",180.6180669418713,2.0714285714285716,0.6428571428571429,4.071428571428572
7,"3,5,6,7,8,9,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",180.6759533660508,2.0714285714285716,0.8571428571428571,3.571428571428571
7,"2,3,4,5,6,9,14","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",180.74949150318085,2.142857142857143,0.6428571428571429,3.714285714285715
7,"2,9,10,11,12,14,15","(2.000,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",180.74949150318085,2.142857142857143,1.3571428571428572,3.7142857142857144
7,"4,5,7,8,9,11,12","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",180.82043635864542,2.0,1.0,2.0
7,"5,6,7,8,9,10,11","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.25000,0.18800,0.18800,0.12500,0.12500,0.12500,0.25000",180.82043635864542,2.0,1.0,2.0
7,"8,9,10,11,12,13,14","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.12500",180.82043635864542,2.0,1.5,2.0
7,"3,5,6,7,8,9,10","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",180.93942762858674,2.0714285714285716,0.7857142857142857,2.642857142857143
7,"4,7,8,9,11,12,15","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",180.93942762858674,2.0714285714285716,1.2142857142857142,2.642857142857143
7,"6,8,9,10,11,12,13","(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.25000,0.12500,0.12500",180.93942762858674,2.0714285714285716,1.2857142857142858,2.642857142857143
7,"2,5,6,7,8,9,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",181.5699628689646,2.0,0.8571428571428571,3.3571428571428568
7,"2,5,6,8,9,11,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",181.644349930568,2.0714285714285716,0.9285714285714286,3.4285714285714284
7,"2,3,4,5,6,8,13","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",181.69487534791242,2.0,0.6428571428571429,3.8571428571428577
7,"2,5,6,8,9,12,14","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",181.79603270312262,2.2142857142857144,0.9285714285714286,3.142857142857143
7,"2,5,8,9,11,12,15","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.25000,0.12500,0.18800",181.79603270312262,2.2142857142857144,1.0714285714285714,3.142857142857143
7,"2,6,8,9,11,12,14","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",181.79603270312262,2.2142857142857144,1.0714285714285714,3.142857142857143
7,"3,5,6,8,9,11,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.25000,0.12500",181.79603270312262,2.2142857142857144,0.9285714285714286,3.142857142857143
7,"2,5,6,7,8,9,10","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",182.14885343496456,2.0,0.7857142857142857,2.4285714285714284
7,"4,7,8,9,11,12,14","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",182.14885343496456,2.0,1.2142857142857142,2.4285714285714284
7,"5,8,9,10,11,12,13","(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500,0.25000,0.12500,0.12500",182.14885343496456,2.0,1.2857142857142858,2.4285714285714284
7,"2,8,10,11,12,14,15","(2.000,0.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",182.15875474873474,2.0714285714285716,1.3571428571428572,3.571428571428571
7,"2,3,4,5,6,8,14","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.12500",182.15875474873476,2.0714285714285716,0.6428571428571429,3.5714285714285716
7,"4,5,6,7,8,9,10","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",182.3962890030347,1.9285714285714286,0.8571428571428571,2.0714285714285716
7,"4,7,8,9,10,11,12","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500,0.25000,0.12500",182.39628900303472,1.9285714285714286,1.1428571428571428,2.0714285714285716
7,"7,8,9,10,11,12,13","(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.25000,0.12500,0.12500",182.39628900303472,1.9285714285714286,1.3571428571428572,2.0714285714285716
7,"3,6,8,9,11,12,13","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.25000,0.12500,0.12500",182.44008904494413,2.2142857142857144,1.0714285714285714,3.642857142857143
7,"2,3,5,6,9,10,12","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.18800,0.12500,0.12500,0.12500",183.28565322801518,2.2142857142857144,0.7142857142857143,3.357142857142857
7,"4,6,9,11,12,14,15","(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",183.28565322801518,2.2142857142857144,1.2857142857142858,3.357142857142857
7,"5,6,8,9,12,13,15","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500,0.12500,0.18800",183.28565322801518,2.2142857142857144,1.2142857142857142,3.357142857142857
7,"2,7,8,9,10,11,12","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500,0.25000,0.12500",183.55119008026998,2.0,1.0714285714285714,2.7142857142857144
7,"4,5,6,7,8,9,14","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",183.55119008026998,2.0,0.9285714285714286,2.7142857142857144
7,"6,7,8,9,10,11,12","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500,0.12500,0.25000,0.12500",184.401386689819,2.0714285714285716,1.1428571428571428,2.071428571428571
7,"9,10,11,12,13,14,15","(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",184.401386689819,2.0714285714285716,1.6428571428571428,2.071428571428571
7,"4,5,6,7,8,9,12","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",184.40138668981905,2.0714285714285716,0.8571428571428571,2.0714285714285716
7,"2,7,8,9,11,12,15","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",184.48339753963282,2.142857142857143,1.1428571428571428,3.2142857142857144
7,"3,5,6,7,8,9,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.18800,0.12500,0.12500,0.12500",184.48339753963282,2.142857142857143,0.8571428571428571,3.2142857142857144
7,"2,3,5,6,9,12,13","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.25000,0.18800,0.12500,0.12500,0.12500",184.5546092932708,2.2142857142857144,0.7857142857142857,4.357142857142857
7,"4,5,6,8,9,10,12","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500,0.12500,0.12500",184.83423935944128,2.0714285714285716,0.9285714285714286,2.4285714285714284
7,"4,6,8,9,10,11,12","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500,0.25000,0.12500",184.83423935944128,2.0714285714285716,1.0714285714285714,2.4285714285714284
7,"7,8,9,11,12,13,15","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",184.83423935944128,2.0714285714285716,1.4285714285714286,2.4285714285714284
